Species	GenomeStatus	Strain	Segment	GenBank Accessions	Size	GC Content	Contig N50	CollectionDate	CollectionYear	IsolationCountry	GeographicGroup	HostName	HostCommonName	HostGroup
Phlebovirus riftense	Complete	73HB1449	M	DQ380211	3885	45.817245	3885	1973	1973	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	74HB59	M	DQ380212	3885	45.817245	3885	1974	1974	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	1260/78	M	DQ380214	3885	45.868725	3885	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	ANK-3837	M	DQ380215	3885	45.637066	3885	1981	1981	Guinea	Africa	Hipposideros caffer (bat)	Bat	Nonhuman Mammal
Phlebovirus riftense	Complete	ANK-6087	M	DQ380216	3885	45.611324	3885	1984	1984	Guinea	Africa	Micropterus caffer (bat)		
Phlebovirus riftense	Complete	Zinga	M	DQ380217	3885	45.688545	3885	1969	1969	Central African Republic	Africa	Mansonia africana	Mosquito	Insect
Phlebovirus riftense	Complete	Hv-B375	M	DQ380218	3885	45.817245	3885	1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	CAR-R1622	M	DQ380219	3885	45.662807	3885	1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	1853/78	M	DQ380220	3885	45.611324	3885	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	73HB1230	M	DQ380221	3885	45.353924	3885	1973	1973	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2269/74	M	DQ380222	3885	45.817245	3885	1974	1974	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	272659	S	KY366325	1498	49.799732	1498			Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	272659	M	KY366326	3684	45.71118	3684	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	272659	L	KY366327	6094	44.10896	6094	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	272660	S	KY366328	1605	49.345795	1605	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	272660	M	KY366329	3774	45.83996	3774	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	272660	L	KY366330	6176	43.976685	6176	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SH272655	S	KY366331	1468	49.93188	1468	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	272655	M	KY366332	3765	45.816734	3765	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SH272655	L	KY366333	6179	43.9877	6179	2015	2015	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	RVFV/VRLCU/Marsa Matrouh19/2004	M	HQ403562	324	45.192307	324	2004	2004	Egypt	Africa	Tick	Tick	Tick
Phlebovirus riftense	Partial	RVFV/VRLCU/Cairo7/2004	M	HQ403563	605	46.38448	605	2004	2004	Egypt	Africa	Tick	Tick	Tick
Phlebovirus riftense	Partial	RVFV/VRLCU/Cairo4/2004	M	HQ403564	400	42.93059	400	2004	2004	Egypt	Africa	Tick	Tick	Tick
Phlebovirus riftense	Complete	688/78	S	DQ924959	738	50.94851	738	1978	1978	Zimbabwe	Africa			
Phlebovirus riftense	Partial	H1 MAU 03		EF160113	601	46.58902	601			Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	H2 MAU 03		EF160114	601	46.9218	601			Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	H2 MAU 03	M	EF160115	726	45.730026	726			Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	H1 MAU 03	M	EF160116	726	45.730026	726			Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	H1 MAU 03		EF160117	121	45.454544	121			Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	H2 MAU 03		EF160118	121	45.454544	121			Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	KEN07-KUR340	M	EF460404	3885	45.714287	3885	2007-01	2007	Kenya	Africa		Lab host	Lab
Phlebovirus riftense	Complete	KEN07-KLF112	M	EF467177	3885	45.714287	3885	2007-01	2007	Kenya	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Complete	KEN06-ELH131B08	M	EF467178	3885	45.714287	3885	2006-12	2006	Kenya	Africa	Aedes ochraceus	Mosquito	Insect
Phlebovirus riftense	Complete	OV 35/74	S	EF530207	738	50.813007	738			South Africa	Africa			
Phlebovirus riftense	Complete	2007002820	M	JF309200	3885	45.714287	3885	09/02/2007	2007	Kenya	Africa	buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	200803162	L	JF311368	6404	43.457214	6404	2008-01	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803163	L	JF311369	6404	43.53529	6404	2008-02	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803164	L	JF311370	6404	43.50406	6404	2008-03	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803165	L	JF311371	6404	43.519676	6404	2008-03	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803166	L	JF311372	6404	43.457214	6404	1991-02	1991	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803167	L	JF311373	6404	43.519676	6404	1991-02	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803168	L	JF311374	6404	43.488445	6404	2008-02	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803169	L	JF311375	6404	43.519676	6404	2008-02	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803162	M	JF311377	3885	45.662807	3885	2008-01	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803170	L	JF311376	6404	43.519676	6404	2008-03	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803163	M	JF311378	3885	45.688545	3885	2008-02	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803164	M	JF311379	3885	45.688545	3885	2008-03	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803165	M	JF311380	3885	45.688545	3885	2008-03	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803166	M	JF311381	3885	45.688545	3885	1991-02	1991	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803167	M	JF311382	3885	45.740025	3885	1991-02	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803168	M	JF311383	3885	45.662807	3885	2008-02	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803169	M	JF311384	3885	45.740025	3885	2008-02	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803170	M	JF311385	3885	45.637066	3885	2008-03	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803162	S	JF311386	1691	48.96511	1691	2008-01	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803163	S	JF311387	1691	48.90597	1691	2008-02	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803164	S	JF311388	1691	48.846836	1691	2008-03	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803165	S	JF311389	1691	48.90597	1691	2008-03	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803166	S	JF311390	1691	49.024246	1691	1991-02	1991	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	200803167	S	JF311391	1691	49.08338	1691	1991-02	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803168	S	JF311392	1691	48.846836	1691	2008-02	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803169	S	JF311393	1691	48.90597	1691	2008-02	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	200803170	S	JF311394	1691	48.90597	1691	2008-03	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000234	L	JF326186	6404	43.488445	6404	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000253	L	JF326187	6404	43.488445	6404	29/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	Sudan 7-2010	S	JQ820480	1691	49.08338	1691	2010-10	2010	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000260	L	JF326188	6404	43.488445	6404	31/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	2007000323	L	JF326189	6404	43.550907	6404	2007-02	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000324	L	JF326190	6404	43.472828	6404	2007-02	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000234	M	JF326191	3885	45.637066	3885	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000253	M	JF326192	3885	45.688545	3885	29/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	2007000260	M	JF326193	3885	45.740025	3885	31/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	2007000323	M	JF326194	3885	45.611324	3885	2007-02	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000324	M	JF326195	3885	45.740025	3885	2007-02	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000003	S	JF326196	1691	48.90597	1691	08/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000041	S	JF326197	1691	48.90597	1691	10/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000234	S	JF326198	1691	48.90597	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000245	S	JF326199	1691	48.90597	1691	29/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	2007000250	S	JF326200	1691	48.7877	1691	29/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	2007000253	S	JF326201	1691	48.7877	1691	29/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	2007000260	S	JF326202	1691	48.90597	1691	31/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	2007000323	S	JF326203	1691	48.96511	1691	2007-02	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2007000324	S	JF326204	1691	48.90597	1691	2007-02	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	35/74	L	JF784386	6404	43.582138	6404	1974	1974	South Africa	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	35/74	M	JF784387	3885	45.534107	3885	1974	1974	South Africa	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	35/74	S	JF784388	1691	49.024246	1691	1974	1974	South Africa	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	56KEN65	S	EU312103	1690	48.757397	1690	1965	1965	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	900085MAU88	S	EU312104	1692	49.70449	1692	1988	1988	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	214445KEN83	S	EU312105	1691	49.024246	1691	1983	1983	Kenya	Africa	Aedes mcintoshi (mosquito)		
Phlebovirus riftense	Complete	An991MAD91	S	EU312106	1691	48.96511	1691	1991	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	An999MAD91	S	EU312107	1691	49.024246	1691	1991	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	An1000MAD91	S	EU312108	1691	48.90597	1691	1991	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	AnK6087GUI84	S	EU312109	1690	48.639053	1690	1984	1984	Guinea	Africa	Micropteropus pusillus (bat)		
Phlebovirus riftense	Complete	AnTAMBUL	S	EU312110	1690	48.816566	1690	1994	1994	Egypt	Africa	animal		
Phlebovirus riftense	Complete	Ar74RSA55	S	EU312111	1691	48.846836	1691	1955	1955	South Africa	Africa	Aedes circumluteolus (mosquito)		
Phlebovirus riftense	Complete	Ar811MAD79	S	EU312112	1691	48.90597	1691	1979	1979	Madagascar	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	Ar12568RSA71	S	EU312113	1690	49.053253	1690	1971	1971	South Africa	Africa	Eretmapodites quinquevittatus (mosquito)		
Phlebovirus riftense	Complete	Ar20368RSA81	S	EU312114	1690	49.112427	1690	1981	1981	South Africa	Africa	Culex zombaensis (mosquito)		
Phlebovirus riftense	Complete	ArD38388BF83	S	EU312116	1692	49.70449	1692	1983	1983	Burkina Faso	Africa	Aedes cumminsii (mosquito)		
Phlebovirus riftense	Complete	ArD38661SEN81	S	EU312117	1691	49.319927	1691	1981	1981	Senegal	Africa	Aedes dalzieli (mosquito)		
Phlebovirus riftense	Complete	B314KEN62	S	EU312118	1691	49.024246	1691	1962	1962	Kenya	Africa			
Phlebovirus riftense	Complete	B1143KEN77	S	EU312119	1691	49.024246	1691	1977	1977	Kenya	Africa			
Phlebovirus riftense	Complete	H1825RSA75	S	EU312120	1691	49.024246	1691	1975	1975	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	LunyoUGA55	S	EU312121	1692	49.34988	1692	1955	1955	Uganda	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	R1662CAR85	S	EU312122	1690	48.698223	1690	1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU45ZAMB85	S	EU312123	1690	49.053253	1690	1985	1985	Zambia	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU77NAM04	S	EU312124	1690	49.171597	1690	2004	2004	Namibia	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU204ANGL85	S	EU312125	1691	49.201656	1691	1985	1985	Angola	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU12002SOM98	S	EU312126	1690	48.994083	1690	1998	1998	Somalia	Africa	caprine	Goat	Nonhuman Mammal
Phlebovirus riftense	Complete	SPU52001RSA99	S	EU312127	1691	48.72856	1691	1999	1999	South Africa	Africa	buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	SPU384001KEN97	S	EU312128	1690	48.994083	1690	1997	1997	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	vacEGY	S	EU312129	1690	48.87574	1690			Uganda	Africa			
Phlebovirus riftense	Complete	VRL763ZIM70	S	EU312130	1690	49.171597	1690	1970	1970	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	VRL825ZIM79	S	EU312131	1691	49.26079	1691	1979	1979	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	VRL1032ZIM78	S	EU312132	1691	48.492016	1691	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	VRL1290ZIM78	S	EU312133	1691	48.96511	1691	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	VRL1516ZIM78	S	EU312134	1690	48.93491	1690	1978	1978	Zimbabwe	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	VRL1887ZIM78	S	EU312135	1690	49.23077	1690	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	VRL2230ZIM78	S	EU312136	1690	49.112427	1690	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	ZH501EGY77	S	EU312137	1690	48.87574	1690	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZH548EGY77	S	EU312138	1690	48.93491	1690	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU2201KEN07	S	EU312139	1690	49.112427	1690	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU2223KEN07	S	EU312140	1691	48.90597	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU2214KEN07	S	EU312141	1691	49.26079	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU2215KEN07	S	EU312142	1691	49.024246	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU2220KEN07	S	EU312143	1691	48.90597	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU10301KEN07	S	EU312144	1691	48.846836	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU10302KEN07	S	EU312145	1691	48.90597	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU10307KEN07	S	EU312146	1690	48.816566	1690	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	SPU10315KEN07	S	EU312147	1691	48.90597	1691	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S186_ARKg_SN_KE_1983		JN995251	601	47.587353	601	1983	1983	Senegal	Africa	Aedes dalzieli	Mosquito	Insect
Phlebovirus riftense	Partial	S208_HM_MR_KM_1987		JN995252	601	47.92013	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S211_HM_MR_RO_1987		JN995253	601	47.92013	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S226_HM_MR_NK_1987		JN995254	601	48.08652	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S214_HM_MR_GA_1987		JN995255	601	48.08652	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S223_HM_MR_TE_1987		JN995256	601	48.08652	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S232_HM_MR_RO_1987		JN995257	601	48.08652	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S233_HM_MR_RO_1987		JN995258	601	48.25291	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S267_ANkda_SN_KO_1993		JN995259	601	48.4193	601	1993	1993	Senegal	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	S266_ARBkvx_SN_BA_1993		JN995260	601	46.9218	601	1993	1993	Senegal	Africa	Aedes vexans	Mosquito	Insect
Phlebovirus riftense	Partial	S18_ANBk_SN_BA_1993		JN995261	601	47.753742	601	1993	1993	Senegal	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	S19_ARBkvx_SN_BA_1993		JN995262	601	47.92013	601	1993	1993	Senegal	Africa	Aedes vexans	Mosquito	Insect
Phlebovirus riftense	Partial	S20_ARBkvx_SN_BA_1993		JN995263	601	47.92013	601	1998	1998	Senegal	Africa	Aedes vexans	Mosquito	Insect
Phlebovirus riftense	Partial	S11_ANM_MR_HG_1998		JN995264	601	47.420963	601	1998	1998	Mauritania	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	S16_ANM_MR_HG_1998		JN995265	601	47.254574	601	1998	1998	Mauritania	Africa	goat	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	S22_ANM_MR_HG_1998		JN995266	601	47.587353	601	1998	1998	Mauritania	Africa	goat	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	S24_ANM_MR_HG_1998		JN995267	601	47.254574	601	1998	1998	Mauritania	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	S25_ANM_MR_HG_1998		JN995268	601	47.254574	601	1998	1998	Mauritania	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	S27_ARDwcx_SN_DI_1998		JN995269	601	47.254574	601	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S28_ARDwcx_SN_DI_1998		JN995270	601	47.254574	601	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S9_ARDwcx_SN_DI_1998		JN995271	601	47.254574	601	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S10_ARDwcx_SN_DI_1998		JN995272	601	47.254574	601	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S29_ARMcx_MR_AA_1998		JN995273	601	48.08652	601	1998	1998	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S13_ARMcx_MR_AA_1999		JN995274	601	48.08652	601	1999	1999	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S30_ARMcx_MR_AA_1999		JN995275	601	48.08652	601	1999	1999	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S14_ANM_MR_AA_1998		JN995276	601	48.08652	601	1998	1998	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S31_ARBkcx_SN_BA_2002		JN995277	601	46.9218	601	2002	2002	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S32_ARBkcx_SN_BA_2002		JN995278	601	46.9218	601	2002	2002	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S33_ARBkcx_SN_BA_2002		JN995279	601	46.75541	601	2002	2002	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S34_ARBkcx_SN_BA_2002		JN995280	601	46.9218	601	2003	2003	Senegal	Africa	Aedes vexans	Mosquito	Insect
Phlebovirus riftense	Partial	S1_HM_MR_HS_2003		JN995281	601	46.58902	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S2_HM_MR_TI_2003		JN995282	601	46.9218	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S3_HM_MR_KI_2003		JN995283	601	46.58902	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S4_HM_MR_DM_2003		JN995284	601	46.9218	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Sudan 30-2010	S	JQ820481	1689	49.02309	1689	2010-10	2010	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S5_HM_MR_ML_2003		JN995285	601	46.9218	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S6_HM_MR_LA_2003		JN995286	601	46.9218	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S7_HM_MR_LA_2003		JN995287	601	46.9218	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S8_HM_MR_ML_2003		JN995288	601	46.9218	601	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S298_ARMcx_MR_GI_2003		JN995289	601	48.08652	601	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S303_ARMcx_MR_GI_2003		JN995290	601	48.08652	601	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S347_ARMcx_MR_GI_2003		JN995291	601	48.08652	601	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S356_ARMcx_MR_GI_2003		JN995292	601	48.08652	601	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S35_ARBkcx_SN_BA_2003		JN995293	601	46.75541	601	2003	2003	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S36_ARBkcx_SN_BA_2003		JN995294	601	46.75541	601	2003	2003	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	S37_ARBkmaf_SN_BA_2003		JN995295	601	46.75541	601	2003	2003	Senegal	Africa	Mansonia africana	Mosquito	Insect
Phlebovirus riftense	Partial	S38_ARBkmuf_SN_BA_2003		JN995296	601	46.75541	601	2003	2003	Senegal	Africa	Mansonia uniformis	Mosquito	Insect
Phlebovirus riftense	Partial	S292_HM_MR_HG_1998		JN995297	601	47.254574	601	1998	1998	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	S209_HM_MR_TG_1987		JN995298	601	48.75208	601	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M186_ARKg_SN_KE_1983		JN995299	718	45.543175	718	1983	1983	Senegal	Africa	Aedes dalzieli	Mosquito	Insect
Phlebovirus riftense	Partial	M208_HM_MR_KM_1987		JN995300	718	45.821728	718	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M211_HM_MR_RO_1987		JN995301	718	45.821728	718	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M226_HM_MR_NK_1987		JN995302	718	45.961002	718	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M214_HM_MR_GA_1987		JN995303	718	45.961002	718	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M223_HM_MR_TE_1987		JN995304	718	45.821728	718	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M232_HM_MR_RO_1987		JN995305	718	45.961002	718	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M233_HM_MR_RO_1987		JN995306	718	45.961002	718	1987	1987	Senegal	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M267_ANKda_SN_KO_1993		JN995307	718	45.682453	718	1993	1993	Senegal	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	M266_ARBk_SN_BA_1993		JN995308	718	45.543175	718	1993	1993	Senegal	Africa	Aedes vexans	Mosquito	Insect
